id,number,title,state,author,created_at,updated_at,closed_at,merged_at,merged_by,comments_count,review_comments_count,commits_count,additions,deletions
1448651165,10700,Features/foggy cityscapes converter,open,BloomBerry,2023-07-25T15:16:32Z,2023-08-03T06:49:50Z,,,,0,0,0,0,0
1457632771,10727,[Fix] Fix download dataset with `mim` script.,closed,Xiangxu-0103,2023-08-01T08:31:10Z,2023-08-03T01:41:29Z,2023-08-03T01:41:29Z,2023-08-03T01:41:29Z,,0,0,0,0,0
1450448770,10709,Features/foggy cityscapes oracle,open,BloomBerry,2023-07-26T15:04:31Z,2023-07-27T06:06:55Z,,,,0,0,0,0,0
1434116902,10639,Provide inference of Detic,closed,ryylcc,2023-07-14T04:12:00Z,2023-07-26T02:56:46Z,2023-07-19T06:56:27Z,2023-07-19T06:56:27Z,,0,0,0,0,0
1438602191,10661,[WIP] Support OneFormer  ,closed,HuYanchen-hub,2023-07-18T06:20:39Z,2023-07-26T02:56:41Z,2023-07-21T21:15:40Z,,,0,0,0,0,0
1441153276,10667,Fix grammar/typo,closed,taki1984,2023-07-19T14:26:52Z,2023-07-26T02:56:30Z,2023-07-21T01:51:25Z,2023-07-21T01:51:25Z,,0,0,0,0,0
1340666766,10278,[Feature] add featuremap_vis from mmyolo,open,batman47steam,2023-05-06T06:41:44Z,2023-07-25T05:35:40Z,,,,0,0,0,0,0
1436067896,10648,Fix: remove some unicode chars from `en/` docs,closed,evdcush,2023-07-15T20:49:43Z,2023-07-24T01:58:08Z,2023-07-24T01:58:07Z,2023-07-24T01:58:07Z,,0,0,0,0,0
1232992286,9739,"[Docs] modify the img in inference_detector(model, img)",open,chg0901,2023-02-08T05:05:47Z,2023-07-20T12:19:23Z,,,,0,0,0,0,0
969391335,8205,update parrots image,closed,RangiLyu,2022-06-16T14:22:40Z,2023-07-19T06:55:56Z,2023-01-29T10:50:41Z,,,0,0,0,0,0
1411136310,10564,Support new config,closed,hhaAndroid,2023-06-28T07:14:57Z,2023-07-19T06:55:50Z,2023-06-28T08:24:34Z,,,0,0,0,0,0
1412500293,10568,Fix  `demo/video_gpuaccel_demo.py` scripts,closed,jjjkkkjjj,2023-06-28T22:44:41Z,2023-07-18T11:06:55Z,2023-06-30T07:00:55Z,2023-06-30T07:00:55Z,,0,0,0,0,0
1420357189,10595,Fix name error in detr metafile.yml,closed,hhaAndroid,2023-07-05T03:58:50Z,2023-07-05T09:50:31Z,2023-07-05T09:50:30Z,2023-07-05T09:50:30Z,,0,0,0,0,0
1419131889,10587,Update useful_tools.md,closed,YQisme,2023-07-04T07:33:29Z,2023-07-05T02:01:41Z,2023-07-05T01:56:27Z,2023-07-05T01:56:27Z,,0,0,0,0,0
1419845733,10591,fix typo,closed,YQisme,2023-07-04T15:30:22Z,2023-07-05T02:01:13Z,2023-07-05T01:55:54Z,2023-07-05T01:55:54Z,,0,0,0,0,0
1412940762,10572,Release v3.1.0 ,closed,hhaAndroid,2023-06-29T08:31:43Z,2023-06-30T07:37:45Z,2023-06-30T07:37:44Z,2023-06-30T07:37:44Z,,0,0,0,0,0
1412973900,10573,Add more new configs,closed,hhaAndroid,2023-06-29T08:56:52Z,2023-06-30T06:59:21Z,2023-06-30T06:59:20Z,2023-06-30T06:59:20Z,,0,0,0,0,0
1412920646,10571,Bump version to 3.1.0,closed,hhaAndroid,2023-06-29T08:17:08Z,2023-06-29T08:30:52Z,2023-06-29T08:30:51Z,2023-06-29T08:30:51Z,,0,0,0,0,0
1411223933,10566,Support new config,closed,hhaAndroid,2023-06-28T08:25:37Z,2023-06-29T07:32:32Z,2023-06-29T07:32:31Z,2023-06-29T07:32:31Z,,0,0,0,0,0
1391787420,10508,Inference fix,closed,hadiyouness10,2023-06-14T06:58:28Z,2023-06-28T15:23:28Z,2023-06-14T06:58:49Z,,,0,0,0,0,0
1394527008,10519,[Fix] hide progress if requested w/ show_progress = False,closed,amaizr,2023-06-15T17:37:58Z,2023-06-28T15:23:18Z,2023-06-19T03:05:31Z,2023-06-19T03:05:31Z,,0,0,0,0,0
1384113853,10472,[MMSIG-176] Add GLIP demo to Inference.md,closed,xin-li-67,2023-06-08T09:48:58Z,2023-06-28T10:19:04Z,2023-06-28T09:33:54Z,2023-06-28T09:33:54Z,,0,0,0,0,0
1411166209,10565,Fix some metafile.yml files,closed,hhaAndroid,2023-06-28T07:40:54Z,2023-06-28T08:18:30Z,2023-06-28T08:18:29Z,2023-06-28T08:18:29Z,,0,0,0,0,0
1382106836,10460,Add mim download odl dataset,closed,hhaAndroid,2023-06-07T07:37:58Z,2023-06-28T07:13:06Z,2023-06-28T07:13:06Z,2023-06-28T07:13:06Z,,0,0,0,0,0
1406517581,10545,replace mmcls with mmpretrain,closed,hhaAndroid,2023-06-25T07:09:27Z,2023-06-28T05:53:55Z,2023-06-28T05:53:54Z,2023-06-28T05:53:54Z,,0,0,0,0,0
1409626474,10558,[Enhance] Accelerate training through cpu affinity on arm.,open,Ginray,2023-06-27T11:10:02Z,2023-06-27T11:10:10Z,,,,0,0,0,0,0
1403372749,10539,[Feature] Add support for the Lamb optimizer.,closed,syo093c,2023-06-22T11:45:35Z,2023-06-25T06:27:16Z,2023-06-25T06:27:16Z,,,0,0,0,0,0
1373160485,10423,[fix] fix `pred` and `weight` dims unmatch in [Smooth]L1Loss,closed,MambaWong,2023-06-01T01:41:18Z,2023-06-25T02:37:48Z,2023-06-19T03:21:46Z,2023-06-19T03:21:46Z,,0,0,0,0,0
1397897358,10531,remove some model,closed,hhaAndroid,2023-06-19T09:48:14Z,2023-06-19T09:48:27Z,2023-06-19T09:48:26Z,2023-06-19T09:48:26Z,,0,0,0,0,0
1395574235,10526,Update Benchmark list,closed,hhaAndroid,2023-06-16T11:52:03Z,2023-06-19T09:39:37Z,2023-06-19T09:39:37Z,2023-06-19T09:39:36Z,,0,0,0,0,0
1397579270,10530,Add VISION dataset,closed,hhaAndroid,2023-06-19T06:01:28Z,2023-06-19T06:25:41Z,2023-06-19T06:25:41Z,2023-06-19T06:25:41Z,,0,0,0,0,0
1394465148,10518,[Fix][New Config] Fix None scope error in inference,closed,HAOCHENYE,2023-06-15T16:45:07Z,2023-06-19T03:24:29Z,2023-06-19T03:24:28Z,2023-06-19T03:24:28Z,,0,0,0,0,0
1383723303,10469,[Docs] Add docstring.,closed,Lum1104,2023-06-08T04:41:55Z,2023-06-19T03:07:18Z,2023-06-19T03:07:18Z,2023-06-19T03:07:18Z,,0,0,0,0,0
1289962689,10028,[Feature] Support iSAID dataset,closed,Renzhihan,2023-03-25T08:13:55Z,2023-06-19T02:26:43Z,2023-06-19T02:26:42Z,2023-06-19T02:26:42Z,,0,0,0,0,0
1345100447,10308,[Feature] Support tracking algorithms,closed,zwhus,2023-05-10T10:06:07Z,2023-06-18T00:27:27Z,2023-05-11T02:43:04Z,2023-05-11T02:43:04Z,,0,0,0,0,0
1344681585,10304,[Feature] Support tracking algorithm,closed,zwhus,2023-05-10T04:09:48Z,2023-06-18T00:27:24Z,2023-05-10T06:47:30Z,2023-05-10T06:47:30Z,,0,0,0,0,0
1344854081,10307,[Feature] Support tracking algorithm,closed,zwhus,2023-05-10T07:23:32Z,2023-06-18T00:27:22Z,2023-05-10T09:14:39Z,2023-05-10T09:14:39Z,,0,0,0,0,0
1320966723,10191,Fixed typo and missing link,closed,yalibian,2023-04-20T06:54:09Z,2023-06-18T00:27:15Z,2023-04-27T03:44:08Z,2023-04-27T03:44:08Z,,0,0,0,0,0
1391661850,10505,Support XDecoder inference and eval,closed,hhaAndroid,2023-06-14T04:55:36Z,2023-06-16T10:17:43Z,2023-06-16T09:53:02Z,2023-06-16T09:53:02Z,,0,0,0,0,0
1381717887,10457,Correct the typo in config_migration.md,closed,harimkang,2023-06-07T00:32:44Z,2023-06-16T10:09:37Z,2023-06-16T10:09:37Z,,,0,0,0,0,0
1392867886,10510,Update focal_loss.py to consist with the original formula.,closed,yarkable,2023-06-14T18:09:47Z,2023-06-16T10:05:59Z,2023-06-16T10:05:58Z,2023-06-16T10:05:58Z,,0,0,0,0,0
1393932191,10517,[Docs] Fix wrong doc in Mosaic and CachedMosaic,closed,jamiechoi1995,2023-06-15T11:17:39Z,2023-06-16T10:04:20Z,2023-06-16T10:04:19Z,2023-06-16T10:04:19Z,,0,0,0,0,0
1395286768,10524,Add refcoco results,closed,xiexinch,2023-06-16T08:13:09Z,2023-06-16T09:19:25Z,2023-06-16T09:19:24Z,2023-06-16T09:19:24Z,,0,0,0,0,0
1395021238,10523,update doc,closed,hhaAndroid,2023-06-16T03:14:26Z,2023-06-16T08:53:44Z,2023-06-16T08:53:43Z,2023-06-16T08:53:43Z,,0,0,0,0,0
1393888893,10516,Refcoco results,closed,xiexinch,2023-06-15T10:50:35Z,2023-06-16T02:33:12Z,2023-06-16T02:33:11Z,2023-06-16T02:33:11Z,,0,0,0,0,0
1393652393,10514,Add unittest,closed,hhaAndroid,2023-06-15T08:15:51Z,2023-06-15T09:11:44Z,2023-06-15T09:11:44Z,2023-06-15T09:11:44Z,,0,0,0,0,0
1393596172,10512,Format code,closed,hhaAndroid,2023-06-15T07:38:45Z,2023-06-15T07:40:12Z,2023-06-15T07:40:12Z,2023-06-15T07:40:12Z,,0,0,0,0,0
1393374386,10511,fix ade panoptic,closed,hhaAndroid,2023-06-15T03:41:47Z,2023-06-15T06:41:02Z,2023-06-15T06:41:02Z,2023-06-15T06:41:02Z,,0,0,0,0,0
1391749116,10506,Add some docstring,closed,hhaAndroid,2023-06-14T06:25:16Z,2023-06-14T12:40:52Z,2023-06-14T12:40:52Z,2023-06-14T12:40:52Z,,0,0,0,0,0
1391608458,10504,Add ade doc,closed,xiexinch,2023-06-14T03:37:55Z,2023-06-14T12:39:53Z,2023-06-14T12:39:53Z,2023-06-14T12:39:53Z,,0,0,0,0,0
1355350514,10353,[WIP] MMSIG-114 Migrate Consistent Teacher to v3.x,closed,xin-li-67,2023-05-18T08:25:45Z,2023-06-14T06:00:02Z,2023-06-14T06:00:01Z,,,0,0,0,0,0
1391548323,10503,Fix cfg,closed,hhaAndroid,2023-06-14T02:27:32Z,2023-06-14T04:03:54Z,2023-06-14T04:03:54Z,2023-06-14T04:03:54Z,,0,0,0,0,0
1384143559,10473,[Fix] Fixed the issue of mismatched index between out_indices and layers.,closed,tyl0622,2023-06-08T10:05:41Z,2023-06-13T23:12:21Z,2023-06-08T10:54:33Z,,,0,0,0,0,0
1390016838,10495,Fix Panoptic config,closed,hhaAndroid,2023-06-13T07:26:48Z,2023-06-13T09:16:51Z,2023-06-13T09:16:51Z,2023-06-13T09:16:51Z,,0,0,0,0,0
1388246203,10490,[Fix] sync_random_seed func adapts to different devices,closed,Ginray,2023-06-12T08:51:15Z,2023-06-13T07:31:14Z,2023-06-13T07:31:14Z,2023-06-13T07:31:14Z,,0,0,0,0,0
1385375308,10477,support refcocog eval,closed,xiexinch,2023-06-09T02:19:28Z,2023-06-09T09:17:52Z,2023-06-09T09:17:52Z,2023-06-09T09:17:52Z,,0,0,0,0,0
1385541442,10478,Fix ref seg,closed,hhaAndroid,2023-06-09T05:51:25Z,2023-06-09T05:53:08Z,2023-06-09T05:53:08Z,2023-06-09T05:53:08Z,,0,0,0,0,0
1383875826,10471,add coco semseg dataset,closed,hhaAndroid,2023-06-08T07:17:12Z,2023-06-08T11:46:11Z,2023-06-08T11:46:11Z,2023-06-08T11:46:11Z,,0,0,0,0,0
1383694625,10468,Update XDecoder,closed,hhaAndroid,2023-06-08T03:56:38Z,2023-06-08T03:57:45Z,2023-06-08T03:57:45Z,2023-06-08T03:57:45Z,,0,0,0,0,0
1383640571,10466,Fix semseg eval,closed,xiexinch,2023-06-08T02:37:23Z,2023-06-08T03:21:36Z,2023-06-08T03:21:36Z,2023-06-08T03:21:36Z,,0,0,0,0,0
1381856676,10458,refactor config,closed,hhaAndroid,2023-06-07T03:54:07Z,2023-06-07T11:58:56Z,2023-06-07T11:58:56Z,2023-06-07T11:58:56Z,,0,0,0,0,0
1373366160,10424,One iter for mmcv 2.0,closed,wey-code,2023-06-01T05:49:34Z,2023-06-07T07:25:09Z,2023-06-01T05:50:30Z,,,0,0,0,0,0
1380493180,10452,Add semseg eval result,closed,xiexinch,2023-06-06T09:24:41Z,2023-06-07T04:59:04Z,2023-06-07T04:59:03Z,2023-06-07T04:59:03Z,,0,0,0,0,0
1380680491,10453,fix caption eval,closed,hhaAndroid,2023-06-06T11:26:13Z,2023-06-07T03:38:57Z,2023-06-07T03:38:56Z,2023-06-07T03:38:56Z,,0,0,0,0,0
1380290896,10450,update xdecoder,closed,hhaAndroid,2023-06-06T07:05:19Z,2023-06-06T07:39:44Z,2023-06-06T07:39:43Z,2023-06-06T07:39:43Z,,0,0,0,0,0
1380267220,10449,[FIx] Fix ade20k dataset wrong return typing,closed,xiexinch,2023-06-06T06:47:12Z,2023-06-06T06:52:33Z,2023-06-06T06:52:33Z,2023-06-06T06:52:33Z,,0,0,0,0,0
1380152111,10448,refactor xdecoder,closed,hhaAndroid,2023-06-06T04:38:03Z,2023-06-06T04:40:56Z,2023-06-06T04:40:55Z,2023-06-06T04:40:55Z,,0,0,0,0,0
1361292404,10377,Support X-Decoder,closed,hhaAndroid,2023-05-23T12:10:54Z,2023-06-05T08:16:08Z,2023-06-05T08:16:08Z,2023-06-05T08:16:08Z,,0,0,0,0,0
1373941566,10426,[Feature] support mIoU metric,closed,xiexinch,2023-06-01T11:58:14Z,2023-06-05T08:09:01Z,2023-06-05T08:09:00Z,2023-06-05T08:09:00Z,,0,0,0,0,0
1277802328,9957,Update yolact_head.py,closed,pangkun248,2023-03-16T02:44:15Z,2023-06-02T06:12:31Z,2023-06-02T06:12:30Z,,,0,0,0,0,0
1301270385,10080,Create dedicated Neptune hook for metadata logging,open,AleksanderWWW,2023-04-04T08:33:08Z,2023-05-31T19:47:01Z,,,,0,0,0,0,0
1371388333,10418,[Feature] Support refcoco datasets,closed,xiexinch,2023-05-31T02:57:24Z,2023-05-31T12:03:23Z,2023-05-31T12:03:23Z,2023-05-31T12:03:23Z,,0,0,0,0,0
1371625713,10420,Add coco caption dataset,closed,hhaAndroid,2023-05-31T07:38:00Z,2023-05-31T11:38:15Z,2023-05-31T11:38:15Z,2023-05-31T11:38:15Z,,0,0,0,0,0
1367059772,10403,[Docs]bjzhb666/update docs/zh_cn/user_guides/train.md,closed,bjzhb666,2023-05-27T03:22:33Z,2023-05-31T03:12:34Z,2023-05-29T05:05:14Z,2023-05-29T05:05:14Z,,0,0,0,0,0
1367049530,10402,update docs/zh_cn/user_guides/train.md and its English version,closed,bjzhb666,2023-05-27T02:43:17Z,2023-05-31T03:12:32Z,2023-05-27T03:21:31Z,,,0,0,0,0,0
1365682050,10397,[Feature] Support ade20k dataset,closed,xiexinch,2023-05-26T04:08:38Z,2023-05-29T11:38:50Z,2023-05-29T11:38:49Z,2023-05-29T11:38:49Z,,0,0,0,0,0
1346570197,10315,[Feature] Support tracking algorithms,closed,zwhus,2023-05-11T07:25:11Z,2023-05-29T03:43:10Z,2023-05-12T02:16:43Z,2023-05-12T02:16:43Z,,0,0,0,0,0
1364614415,10394,Fix NLTK download link,closed,hhaAndroid,2023-05-25T11:58:13Z,2023-05-26T04:05:08Z,2023-05-26T04:05:07Z,2023-05-26T04:05:07Z,,0,0,0,0,0
1364455134,10392,Fix GLIP dependence,closed,hhaAndroid,2023-05-25T09:59:43Z,2023-05-25T10:43:00Z,2023-05-25T10:42:59Z,2023-05-25T10:42:59Z,,0,0,0,0,0
1358677354,10365,[Fix] Fix typos in dense_heads,closed,MambaWong,2023-05-22T07:11:30Z,2023-05-25T05:39:51Z,2023-05-25T02:10:38Z,2023-05-25T02:10:38Z,,0,0,0,0,0
1328523515,10227,[Feature] Support GLIP Inference ,closed,hhaAndroid,2023-04-26T10:30:46Z,2023-05-23T09:24:55Z,2023-05-23T09:24:55Z,2023-05-23T09:24:55Z,,0,0,0,0,0
1356578106,10359,[Docs] Adapt to new AutoAugment params in user_guides/new_model.md,closed,jamiechoi1995,2023-05-19T04:57:27Z,2023-05-23T07:59:58Z,2023-05-23T06:51:33Z,2023-05-23T06:51:33Z,,0,0,0,0,0
1355034123,10349,修复rtmdet-ins tiny没有开启recompute_bbox导致bbox和mask对不上的bug,open,zylo117,2023-05-18T02:01:38Z,2023-05-23T06:56:05Z,,,,0,0,0,0,0
1355082072,10350,Fix a wrong link in MMDet_InstanceSeg_Tutorial.ipynb,closed,YQisme,2023-05-18T03:32:58Z,2023-05-23T06:54:39Z,2023-05-23T06:54:38Z,2023-05-23T06:54:38Z,,0,0,0,0,0
1358907424,10366,[Feature] New config type,closed,HAOCHENYE,2023-05-22T09:40:37Z,2023-05-23T06:03:53Z,2023-05-23T06:03:53Z,2023-05-23T06:03:53Z,,0,0,0,0,0
1356826741,10360,Fix maskformer metafile link,closed,hhaAndroid,2023-05-19T08:54:33Z,2023-05-19T09:40:59Z,2023-05-19T09:40:59Z,2023-05-19T09:40:59Z,,0,0,0,0,0
1350154152,10328,[Fix] Fix typehint in XMLDataset,closed,MambaWong,2023-05-15T05:58:16Z,2023-05-18T02:54:04Z,2023-05-18T01:46:55Z,2023-05-18T01:46:55Z,,0,0,0,0,0
1305626398,10102,[Docs] add MMPreTrain in README,closed,LEFTeyex,2023-04-07T07:22:54Z,2023-05-18T01:50:41Z,2023-05-18T01:50:40Z,,,0,0,0,0,0
1305960595,10107,[Doc]: Update README.md(dev-3.x),closed,MingqiangNing,2023-04-07T14:32:42Z,2023-05-18T01:50:13Z,2023-05-18T01:50:13Z,,,0,0,0,0,0
1341722063,10290,[Feature] add SIoULoss implementation,closed,xiuqhou,2023-05-08T08:00:50Z,2023-05-18T01:48:25Z,2023-05-18T01:48:25Z,2023-05-18T01:48:25Z,,0,0,0,0,0
1351605782,10331,update version in config_migration.md,closed,tall-josh,2023-05-16T00:01:16Z,2023-05-18T01:46:31Z,2023-05-18T01:46:30Z,2023-05-18T01:46:30Z,,0,0,0,0,0
1353707701,10347,[Docs] Fix a wrong link in MMDet_Tutorial.ipynb,closed,RangeKing,2023-05-17T08:22:23Z,2023-05-18T00:16:52Z,2023-05-17T10:06:45Z,2023-05-17T10:06:45Z,,0,0,0,0,0
1349411245,10324,[Fix] Remove the duplicate `_resize_seg` function,closed,MambaWong,2023-05-13T06:06:21Z,2023-05-15T05:50:57Z,2023-05-15T02:31:28Z,2023-05-15T02:31:28Z,,0,0,0,0,0
1331497703,10247,A draft PR used by mmengine,closed,zhouzaida,2023-04-28T08:21:36Z,2023-05-15T02:33:54Z,2023-05-15T02:33:54Z,,,0,0,0,0,0
1344286597,10301,Update information about `config_migration.md`,closed,lucianovk,2023-05-09T19:22:37Z,2023-05-15T02:33:06Z,2023-05-15T02:33:06Z,2023-05-15T02:33:06Z,,0,0,0,0,0
1347996588,10320,[Feature] support uninext for vis task,open,zwhus,2023-05-12T03:04:01Z,2023-05-15T02:32:01Z,,,,0,0,0,0,0
1350014863,10327,Add `centernet-update_r50-caffe_fpn_ms-1x_coco` weights,closed,hhaAndroid,2023-05-15T02:28:04Z,2023-05-15T02:31:48Z,2023-05-15T02:31:48Z,2023-05-15T02:31:48Z,,0,0,0,0,0
1348355304,10322,[Fix] fix seaborn import error,closed,zwhus,2023-05-12T09:10:31Z,2023-05-12T09:16:24Z,2023-05-12T09:16:24Z,2023-05-12T09:16:24Z,,0,0,0,0,0
1348288238,10321,[Fix] fix downstream repo ci error,closed,zwhus,2023-05-12T08:17:43Z,2023-05-12T08:44:24Z,2023-05-12T08:44:24Z,2023-05-12T08:44:24Z,,0,0,0,0,0
1347991925,10319,[Feature] Support Uninext for vis task,closed,zwhus,2023-05-12T02:57:51Z,2023-05-12T03:03:15Z,2023-05-12T03:00:33Z,,,0,0,0,0,0
1344810437,10305,Tracking,closed,hhaAndroid,2023-05-10T06:49:17Z,2023-05-10T08:12:40Z,2023-05-10T08:12:40Z,,,0,0,0,0,0
1280920103,9984,[FIX] Fix cityscapes import error,closed,zwhus,2023-03-18T03:37:09Z,2023-05-10T04:02:45Z,2023-03-18T06:11:48Z,2023-03-18T06:11:48Z,,0,0,0,0,0
1275051332,9944,[Feature] Add tracking useful tools,closed,zwhus,2023-03-14T13:30:31Z,2023-05-10T04:02:43Z,2023-03-23T09:09:22Z,2023-03-23T09:09:22Z,,0,0,0,0,0
1269668407,9910,[Feature] Add tracking evaluation,closed,zwhus,2023-03-09T13:37:26Z,2023-05-10T04:02:41Z,2023-03-23T10:54:24Z,2023-03-23T10:54:24Z,,0,0,0,0,0
1269250124,9908,[Feature] Add tracking demo and visulization,closed,zwhus,2023-03-09T09:46:32Z,2023-05-10T04:02:38Z,2023-03-23T09:05:47Z,2023-03-23T09:05:47Z,,0,0,0,0,0
1295740675,10051,【Fix】fix compute flops error,closed,zwhus,2023-03-30T07:20:51Z,2023-05-10T04:02:35Z,2023-03-31T02:55:46Z,2023-03-31T02:55:46Z,,0,0,0,0,0
1340723137,10279,[Feature] Support MaskTrack_Rcnn for vis,closed,zwhus,2023-05-06T10:11:17Z,2023-05-10T04:02:25Z,2023-05-06T11:18:08Z,2023-05-06T11:18:08Z,,0,0,0,0,0
1340746954,10280,[Fix] Fix doc ci error and file backend error,closed,zwhus,2023-05-06T11:47:59Z,2023-05-10T04:02:22Z,2023-05-08T02:07:43Z,2023-05-08T02:07:43Z,,0,0,0,0,0
1341914771,10293,[Feature] Support StrongSORT and OCSORT,closed,zwhus,2023-05-08T10:05:28Z,2023-05-08T10:30:20Z,2023-05-08T10:30:20Z,2023-05-08T10:30:20Z,,0,0,0,0,0
1329210811,10230,add per class validation to FAQ page,open,GeorgePearse,2023-04-26T18:43:23Z,2023-05-08T02:10:56Z,,,,0,0,0,0,0
1330491941,10245,[Feature] support mask2former for vis,closed,zwhus,2023-04-27T14:21:25Z,2023-05-06T09:44:47Z,2023-05-06T09:44:47Z,2023-05-06T09:44:47Z,,0,0,0,0,0
1275052801,9945,[Feature] Add tracking docs,closed,zwhus,2023-03-14T13:31:22Z,2023-05-05T02:31:01Z,2023-05-05T02:31:01Z,2023-05-05T02:31:00Z,,0,0,0,0,0
1306773046,10116,[Fix] YOLOXModeSwitchHook does not switch the mode when resumed from the checkpoint after switched,closed,i-aki-y,2023-04-09T15:06:40Z,2023-05-05T02:28:49Z,2023-05-05T02:28:49Z,2023-05-05T02:28:49Z,,0,0,0,0,0
1330014094,10240,[Feature] support sort and deepsort,closed,zwhus,2023-04-27T09:04:36Z,2023-04-28T02:22:48Z,2023-04-28T02:22:48Z,2023-04-28T02:22:48Z,,0,0,0,0,0
1104763450,9192,[Fix] Fix solov2 cannot dealing with empty gt image,closed,BIGWangYuDong,2022-10-31T03:08:41Z,2023-04-27T18:04:08Z,2022-11-01T01:17:39Z,2022-11-01T01:17:39Z,,0,0,0,0,0
1104733642,9185,[Fix] Fix solov2 cannot dealing with empty gt image,closed,BIGWangYuDong,2022-10-31T02:15:02Z,2023-04-27T18:04:08Z,2022-10-31T08:14:47Z,2022-10-31T08:14:47Z,,0,0,0,0,0
1041169990,8672,[Feature] Support using mmengine to train detectron2,closed,BIGWangYuDong,2022-08-30T15:46:58Z,2023-04-27T18:04:08Z,2022-11-01T08:53:33Z,2022-11-01T08:53:33Z,,0,0,0,0,0
1307100888,10119,Release SoftTeacher checkpoints.,closed,Czm369,2023-04-10T06:19:07Z,2023-04-27T04:33:26Z,2023-04-27T04:33:26Z,2023-04-27T04:33:26Z,,0,0,0,0,0
1319122325,10181,minor bugfix. RandomChoiceResize should get scales instead of scale.,closed,gihanjayatilaka,2023-04-19T00:53:52Z,2023-04-27T03:49:39Z,2023-04-27T03:49:39Z,2023-04-27T03:49:39Z,,0,0,0,0,0
1319855388,10188,[Feature] Wrap untraceable functions with torch.fx.wrap (for MMRazor) ,open,HIT-cwh,2023-04-19T12:56:04Z,2023-04-27T03:47:24Z,,,,0,0,0,0,0
1324010487,10206,[Feature] Support Label-Studio SAM Semi-Label,closed,vansin,2023-04-22T15:01:23Z,2023-04-27T03:46:13Z,2023-04-27T03:46:13Z,,,0,0,0,0,0
1328018095,10222,[Fix]fix empty stats error in show mask,closed,Renzhihan,2023-04-26T02:43:47Z,2023-04-27T03:45:52Z,2023-04-27T03:45:51Z,2023-04-27T03:45:51Z,,0,0,0,0,0
1315977176,10165,Improve some inappropriate descriptions in the docstring of DinoTransformerDecoder.,closed,ZelkovaLuo,2023-04-17T05:23:10Z,2023-04-27T03:44:57Z,2023-04-27T03:44:57Z,2023-04-27T03:44:57Z,,0,0,0,0,0
1329656922,10233,update readme of projects,closed,hhaAndroid,2023-04-27T03:37:09Z,2023-04-27T03:40:36Z,2023-04-27T03:40:36Z,2023-04-27T03:40:36Z,,0,0,0,0,0
884132526,7467,Mosaic documentation enhancements,closed,bunge-bedstraw-herb,2022-03-20T09:24:47Z,2023-04-26T15:28:32Z,2022-03-20T09:42:18Z,,,0,0,0,0,0
1305691407,10105,[Fix] Fix the script gather_models.,closed,Czm369,2023-04-07T08:49:14Z,2023-04-26T12:13:40Z,2023-04-26T12:13:40Z,2023-04-26T12:13:40Z,,0,0,0,0,0
1324775789,10213,[Fix]  fix mask2former config,closed,zwhus,2023-04-24T05:55:04Z,2023-04-24T06:06:14Z,2023-04-24T06:06:14Z,2023-04-24T06:06:14Z,,0,0,0,0,0
1319838972,10187,[Feature] Wrap untraceable functions with torch.fx.wrap (for MMRazor),closed,HIT-cwh,2023-04-19T12:46:08Z,2023-04-19T12:54:52Z,2023-04-19T12:54:51Z,,,0,0,0,0,0
1246598651,9801,[Feature] Support DSDL Dataset,closed,wufan-tb,2023-02-20T03:16:06Z,2023-04-18T09:13:17Z,2023-04-18T09:13:17Z,2023-04-18T09:13:17Z,,0,0,0,0,0
1308997314,10132,[Doc] Update pre-trained rtmdet-ins pth file's path in README.md,closed,lovelykite,2023-04-11T13:12:18Z,2023-04-17T10:40:43Z,2023-04-17T03:11:04Z,2023-04-17T03:11:04Z,,0,0,0,0,0
1302935232,10089,Update dino_layers.py,closed,ZelkovaLuo,2023-04-05T10:09:36Z,2023-04-17T05:28:21Z,2023-04-17T05:28:21Z,,,0,0,0,0,0
1305958693,10106,[Doc]: Update README_zh-CN.md(dev-3.x),closed,MingqiangNing,2023-04-07T14:30:10Z,2023-04-17T03:45:30Z,2023-04-17T03:16:11Z,2023-04-17T03:16:11Z,,0,0,0,0,0
1302763799,10086,git test,closed,matrju,2023-04-05T08:00:37Z,2023-04-17T03:19:10Z,2023-04-17T03:19:10Z,,,0,0,0,0,0
1308377013,10128,[Fix] benchmark in windows.,closed,ryan-minato,2023-04-11T04:28:44Z,2023-04-17T03:12:04Z,2023-04-17T03:12:03Z,2023-04-17T03:12:03Z,,0,0,0,0,0
1272894048,9929,[Feature] Support QDTrack,closed,JingweiZhang12,2023-03-13T09:07:53Z,2023-04-17T02:01:48Z,2023-04-17T02:01:48Z,2023-04-17T02:01:48Z,,0,0,0,0,0
1126358809,9345,implement configs/mask2former/mask2former_r50_lsj_8x2_50e_coco-panoptic.py's data path and add comment for val_pipeline,closed,LIQiushui2427,2022-11-17T17:55:55Z,2023-04-14T08:19:12Z,2022-11-17T18:06:23Z,,,0,0,0,0,0
1136648225,9394,[Fix]: fix checking masks on MMDetWandbHook (open-mmlab#8455),open,nanpuhaha,2022-11-27T09:47:33Z,2023-04-14T08:16:26Z,,,,0,0,0,0,0
364395347,1998,Add env setup bash,closed,skyz8421,2020-01-18T05:46:22Z,2023-04-14T08:09:53Z,2020-01-18T05:48:08Z,,,0,0,0,0,0
723031311,5982,[ONNX export] Support for image normalization in model graph.,closed,francescorubbo,2021-08-31T05:25:34Z,2023-04-14T08:09:25Z,2022-06-05T09:33:08Z,,,0,0,0,0,0
